,sensor_id,lon,lat
591,80188,-1.6545300000000005,54.96980000000001
592,80189,-1.5664000000000025,54.99479999999998
593,80190,-1.5902399999999968,54.9792
594,80191,-1.5774599999999972,54.9777
595,80192,-1.4803200000000023,55.02450000000001
596,80194,-1.6594600000000022,54.95479999999998
597,80195,-1.599789999999999,54.98420000000001
598,80196,-1.58078,54.97720000000001
599,80197,-1.6583900000000003,54.983499999999985
600,80198,-1.5969000000000038,54.985099999999996
601,80199,-1.4005899999999998,54.97039999999999
602,80200,-1.4053600000000002,54.88759999999999
603,80201,-1.5800600000000014,54.976999999999975
604,80202,-1.604399999999999,55.0012
605,80203,-1.583689999999996,54.9914
606,80204,-1.583689999999996,54.9914
607,80205,-1.5837299999999985,54.99099999999999
608,80206,-1.3637700000000026,54.944999999999986
609,80207,-1.5833700000000037,54.99099999999999
610,80208,-1.4864100000000018,54.985099999999996
611,80209,-1.586659999999996,54.990300000000005
612,80210,-1.5850799999999992,54.976499999999994
613,80211,-1.436669999999997,54.9836
614,80212,-1.5969000000000038,54.985099999999996
615,80213,-1.5902399999999968,54.9792
616,80214,-1.4803200000000023,55.02450000000001
617,80215,-1.624469999999999,54.98760000000001
618,80216,-1.4053600000000002,54.88759999999999
619,80217,-1.4005899999999998,54.97039999999999
